text	label
Federn mit dieser Elastizität sollten ausreichen.	de
Zöllner. Das reicht doch.	de
Sie ist zu reich zum Gebrauch, und zu kostbar für diese Erde.	de
Was ist das?	de
Amy!	de
"""Ich widme mein Leben und meine Ehre der Nachtwache."""	de
Rede keinen Unsinn, Montag.	de
- Ja, aber er kann sich nicht benehmen.	de
Ein Erdbeben!	de
- Rauf mit ihm! - Los!	de
Danke.	de
Du bist das Genie.	de
Wir bringen dich ins Amt.	de
Das Schiebedach wurde zerbrochen, und da ich und deine Mutter...	de
Mehr weiß ich nicht, ich schwöre es! Ihr nahmt sie weg.	de
Ein Glas Roter wird dir gut tun.	de
Lass mich bitte dein Haar sehen.	de
Liebling, beeil dich!	de
- Dann vertrau mir.	de
"""Ein Donnergrollen, gedämpft verhallt sein Echo."	de
Guten Morgen.	de
- Warum ist sie so tief geflogen?	de
Ein Killer namens Dickman.	de
Ich möchte Sie beschützen.	de
Ich liebe dich auch.	de
Was wollt ihr?	de
Gut, weißt du was? Zu deiner Info, hier drin ist eine lose Leuchtstoffröhre.	de
Wie geht's dir?	de
Muss Sie sehr in Anspruch nehmen.	de
Nichts Neues, Eure Majestät.	de
- Ich wünschte, ich könnte mitkommen.	de
Zuhause? Ich habe kein Zuhause.	de
Geht es dir gut?	de
Lucy Moran.	de
Mein Onkel sagte mir, was zu tun sei, falls ich je... falls er je abgeholt werden würde.	de
Zwischen dem, was wir in Ägypten mit Mursi sehen, und der aktuellen Instabilität in Syrien, ist es leicht, sich verschiedene Szenarien hier vorzustellen.	de
Er legt sie alle übers Knie.	de
OK.	de
- Danke, Ed.	de
Und es war ganz seltsam.	de
Wir müssen dem Norden entgegentreten.	de
- Kannst du überhaupt fahren?	de
Trinken Sie nicht zu viel.	de
Wisst ihr, wem das Wettbüro gehört?	de
Er ist leider verstorben.	de
Na los, ihr zwei.	de
Ich dachte, ich würde sie kennen, aber da habe ich mich geirrt.	de
- Lother.	de
Du verstehst nicht.	de
James, du kennst sie besser als ich.	de
Schnell fallend, schnell fallend: 9...	de
Und in dem Moment besiegte Manolo seine größte Angst, er selbst zu sein.	de
Ok, jetzt seht mal her.	de
Also, auf mich trifft das sowieso zu.	de
Wir müssen jetzt weiter.	de
Sie wissen nicht, wo ich herkomme und dass ich ein Wildling bin?	de
- Mein Leben endete an diesem Tag.	de
Scheiße.	de
- Nach wem?	de
Schnauze!	de
Wenn ich mich weigere, töten sie 100 für jeden, den ich rette.	de
Wollen Sie sich setzen und ins unechte Kaminfeuer sehen?	de
Ob man wohl angeln kann?	de
- Das bezweifele ich nicht.	de
Nicht unbedingt.	de
Die sind ja eklig.	de
Ich habe gesagt, deine Mutter ist fort.	de
Bitte.	de
Er muss mit uns feiern.	de
Ich rufe mal die Schwester.	de
Machen Sie das Licht aus.	de
Ich bin Gracieuse.	de
Nur so können Sie das hier durchstehen.	de
"- Was bedeutet ""nicht wirklich""?"	de
Der Tomatensaft ist ganz wässrig. Die Brötchen sind ja schorfig!	de
Sind Sie eine Kaiserin?	de
-Gut.	de
Sie war ungefähr zehn.	de
Es tut uns leid.	de
Ich kann mich nicht die ganze Nacht um einen Bastard kümmern.	de
- Mr. Sullivan.	de
Ich soll einem Fuchs glauben?	de
Was ist das für ein Bogen?	de
"Und von diesem Tage an... war es wie tot."""	de
Und wie.	de
Ich komme gleich.	de
Haben wir ihn abgehängt?	de
Sie ist nicht dein Mädchen!	de
- Hat er dir wehgetan?	de
Sie schwebte über den Dünen. Vielleicht war's nur...	de
Sie kennt sicher ein paar Leute.	de
Sie verstehen nicht.	de
Essen Sie mit ihm.	de
Ich seh dich ja nie, du bist immer so beschäftigt.	de
Was in Gottes Namen...?	de
Brad.	de
Joby, ich komme runter.	de
Forrest! Was machst du denn hier?	de
Sind die Baustellen nicht im Navi?	de
Du hast es versprochen.	de
Von dort werden die Antworten an die Inserenten weitergeleitet.	de
Was?	de
- Stehen bleiben!	de
Du blühst auf. Ich würde verwelken.	de
Sie dürfen offen sprechen.	de
Kommt rein!	de
Wo ist er eingetroffen?	de
Geht wieder auf eure Posten.	de
Auf nach Selma.	de
Das ist rein geschäftlich zwischen dir und deinem Agenten.	de
- Kein Vollidiot.	de
Vielleicht da oben bei O.B....	de
Lass den Mist!	de
Wie viele Mädels brauchen wir?	de
Aber die Glocke ist doch längst geläutet worden.	de
Na los, übergeben Sie mir den Bären.	de
- Sara und Kjartan.	de
Die Strafe für Desertion... ist der Tod.	de
- Nein!	de
- Er spielt mit uns wie die Katze mit der Maus.	de
Hier, Geschichtsunterricht! Den alten Dürer will keiner mehr haben.	de
Wir wollen wissen, was los ist.	de
Er steht neben sich und behauptet, sein Sohn sei ermordet worden.	de
Du kannst deinem Schicksal nicht entkommen.	de
Hier ist das Essen für Rance.	de
- Ein Schiff?	de
Affe immer sucht stärksten Ast.	de
Wo ist der Rest?	de
Mein Seil riß an der zweiten Wand.	de
Ich hätte es nicht geschafft, wenn Chris mir nicht die Hand gehalten hätte.	de
Los, Ronnie!	de
Alice?	de
Hier ist die Polizei.	de
Vielen Dank, Sigourney Weaver.	de
Umdrehen!	de
- Doch, ich kann es erklären.	de
Ah, das ist eine Abkürzung.	de
Das fehlen der Epidermis bestätigt allerdings ihre Annahme, Herr Inspektor. Ja.	de
- Also wirklich.	de
Nein.	de
- Was hast du getan?	de
Warm, mit cremigem Eis.	de
Schließlich gehört der Truck dir.	de
Hallo, Freunde.	de
Und er wirft den Ball 15 Yards weiter.	de
- So sind die Regeln.	de
Ich will doch nicht meine Familie ficken!	de
Ja, das weiß ich doch.	de
Kommt ihr vom Strand?	de
Du hältst mich gefangen.	de
Wie geht es dir dabei?	de
Sie kommen.	de
Nein!	de
Eure Anhänger sind verwirrt genug, dass sie Euch vertrauen.	de
Schnell aus der Schule weggefahren Frei von dem klösterlichen Gebaren	de
Dad war immer total sauer, weil er den Geruch von Schinken auf dem Grill hasste.	de
Eure Tante begrüßt euch um ein Uhr.	de
Ich habe etwas für Sie.	de
ROY: Alles ok.	de
Dieser Schnaps heilt Krankheiten und schützt vor Seuchen.	de
Ich habe über deinen Zustand gelesen, Leonard.	de
Ich kann das nicht brauchen, Insassin.	de
Dann bekommst du das Geld.	de
Danke.	de
Also benutzt Kondome, ok?	de
Das versteht sich von selbst.	de
Hühnchenburger?	de
Wie meinst du das?	de
Achte auf meinen Mund.	de
- Weiter!	de
Wir freuen uns schon darauf.	de
Du bist ein kluger Wolf.	de
Lockheed ist im Aufschwung.	de
Ach ja?	de
Zu mehr taugt ihr nicht.	de
Sie küssen sich und heiraten und bekommen haufenweise Rotzgören.	de
Also lass dir was einfallen!	de
Also gut, jetzt wirst du dich etwas abregen.	de
- Ich hab 'n Selbstauslöser.	de
Ich gehe ran.	de
Danke, Theodore.	de
Es gibt noch eine andere Wahrheit:	de
Mir wurde klar, es gibt keinen intellektuellen Grund und ich brauche keinen.	de
- Ja, das wäre gut. - Ok.	de
- Warst du das mit dem Klopapier an Johnson's Haus? - Bist du etwa hier, um mich das zu fragen?	de
Wäre es bloß so einfach.	de
Holst dir hier vor allen einen runter?	de
Ich möchte nur mitteilen, was unsere Pläne sind.	de
Ich hab keine Ahnung, Goyle.	de
Ja, richtig. Vielleicht hört sie, was du ihr erzählst.	de
Mein Gott.	de
Sie haben den Verstand verloren!	de
Na, ist leicht, wenn man's versucht, Dick.	de
Glaub mir nur, dass ich dich liebe.	de
Der Schmetterling.	de
Ich weiß, was Euch verfolgt.	de
Hey, Moment mal.	de
Wir sind drei Monate lang jeden Donnerstag ausgegangen.	de
- Behellige mich nicht mit Faramir. Ich weiß um seine Stärken und es sind nicht viele.	de
Mama!	de
Verdacht auf geistige Unzurechnungsfähigkeit.	de
Pack ein geh heim das war's	de
Wie lang ist das Tier schon da drin?	de
- Lassen Sie mich los!	de
Zieht er wieder zurück?	de
Ich habe ihn gefunden.	de
Willst du eine Cola?	de
Doch.	de
Ja, wirklich.	de
- Hast du mich vermisst? - Natürlich habe ich dich vermisst.	de
"Wenn der Steckbrief sagt, ""Tot oder lebendig"", schießen wir anderen dir in den Rücken und hängen die Leiche über den Sattel."	de
Was Menschen nicht verstehen, das mögen sie nicht.	de
Hey, Ohnezahn.	de
Sie war's.	de
Ich kann nicht.	de
- Ja.	de
- Es gibt ein Sicherheitsproblem.	de
Die ist aber nervtötend.	de
Das glaube ich Ihnen sofort.	de
- Oh, Scheiße.	de
"Ich verstehe: ""Miederwaren""."	de
Ist jemand verletzt?	de
Heute hab ich nichts. Morgen, okay?	de
Oder ich klingle.	de
- Wirklich?	de
Viel Glück, Claire.	de
Mir geht's gut.	de
Ein prima Schlag.	de
Früher nahm ich Lithium, Seroquel und Abilify, aber die nehme ich nicht mehr.	de
Du musst nur etwas Kleines machen.	de
Du möchtest auch welche, ich weiß.	de
Bedeutet?	de
Nein.	de
Was ist das?	de
Deine Mutter hat recht.	de
Ich, verheiratet?	de
Die Scheiße kommt nicht in Frage.	de
Sie werden stärker. Die Verbindungspunkte.	de
Na komm, wir legen los.	de
Er musste den Kopf frei kriegen, um zu arbeiten, Musik zu machen, zu touren.	de
Ich dachte schon, du fragst nie.	de
Erkenntnis - nichts	de
Willst du's mir nicht sagen?	de
Dich werden ein Haufen Leute anrufen, wenn der Film rauskommt.	de
Wenn sie rauskriegt, dass du hier bist, kriegt sie einen Nervenzusammenbruch.	de
Ich glaube, ich muss dich mit dem jetzt nicht mehr belasten.	de
Was macht ihr?	de
Das ist eine reale Mission, und Sie haben grünes Licht.	de
Verdammt!	de
Weil achtbare Weisse dabei waren, und das hätten wir nutzen sollen.	de
Laurentz.	de
Weißt du, ich...	de
Mutter!	de
Wer sind sie?	de
Wir möchten wissen, ob es gelungen ist, in den Sabotagering einzudringen?	de
Wovon, denken Sie, wollte ich sprechen?	de
Da.	de
Glauben Sie mir, daß ich und die Regierung, der ich angehöre dies alles zutiefst bedauern, mein Junge.	de
Sie müssen gehen! Komm schon!	de
- Die Frage ist, wer... bist du?	de
Überlass das mir.	de
Wir sind doch jetzt eine Familie, das ist schon in Ordnung.	de
Warst du bei Casagrande?	de
Sie möchten, dass ich schlafen gehe.	de
Nur ein kleiner horizontaler Schnitt. Bestens ausgeführt.	de
Hört zu.	de
Mr. Dascomb, was wir jetzt brauchen, ist eine klare Botschaft an die Bevölkerung dieses Landes.	de
Um meine linke Hand herum strahlte ein Kranz nebliger, weißer Flammen.	de
Ja.	de
Weißt du, wo sie ist?	de
Scheiße!	de
Das ist der größte Durchbruch in der modernen Physik seit der Atomspaltung.	de
Fahren wir ins Aria.	de
Ich werde die Rangordnung vergessen, das musst du auch tun.	de
Guter Schuss.	de
Sie nahm die falsche Abzweigung.	de
- Was?	de
Soll ich es tun?	de
- Dann ruf sie an!	de
Hör auf, mich zu verarschen!	de
Wer ist das Mädchen?	de
Schläft sie hier?	de
Ich bin kein toller Schriftsteller wie du, deswegen lese ich ein Gedicht vor.	de
Schön.	de
Shaft kommt gleich.	de
Und wenn ich nahe genug herankam, sah ich die Mauer um Ihren Park.	de
Ein sehr guter Krimi mit einer schönen Frauenrolle.	de
Los!	de
Sie sagen, dass sie das nicht über einen Mann mit dem gleichen Lebenslauf sagen würde.	de
Ich bleibe im Feld. Nur eine Sache, dann sind Sie mich los.	de
Und sagt mir, Lord Renly, wann werdet Ihr Euren Freund haben?	de
Verzeihung.	de
- Du Idiot. Wenn du den Kerl tötest, landest du sofort wieder im Knast.	de
Ich hab's vollbracht.	de
David, wir müssen reden.	de
Letzte Nacht sind vier Personen in ein Museum in Singapur eingebrochen... und haben eine antike griechische Medaille entwendet.	de
- Hi.	de
Du solltest noch mal darüber nachdenken.	de
- Wem?	de
Jetzt weiß ich es.	de
Für mich, ja.	de
Das dachte ich mir schon.	de
Eine Schlampe. Sie ist kein Mädchen.	de
Eine lange Nummer.	de
OK. Ich mache weiter.	de
Weißt du was, mein Freund?	de
Wem es gehörte. Wohin es gebracht wurde.	de
Okay?	de
- Darf ich Euch ergebenst erinnern, dass auch meine Lanciers beteiligt sind.	de
- Nein.	de
Das kann nicht sein.	de
Runter!	de
Ich warte in der Lobby. Sie müssen in 15 Minuten dort sein. Ich muss zum Flughafen.	de
Meine Mutter ist gestorben.	de
Es gibt zu viele schlechte Fahrer.	de
Sie sind seit drei Stunden hier und haben noch keinen Abdruck gefunden?	de
Jackett, Hose und Aktenkoffer.	de
Der Rest ist für Sie.	de
Was tust du? - Wohin gehst du?	de
Christopher!	de
Ich wollte es etwas pflegen.	de
Spiel einen melancholischen Song.	de
Setz auf Logan.	de
Sie werden langsamer.	de
Andere bringen einen Lebenslauf, ich bringe meinen Film. Wirklich?	de
"Wo denn? Im ""Hoy Como Ayer""?"	de
Nein,	de
Nur dein Leben.	de
Ja, genau. Das Kind.	de
Gut so.	de
- Ich sagte dem General, du wirst singen.	de
Eigentlich der Millionär und Waffendesigner Malcolm Chazzletick.	de
Schneesturmdingsbums!	de
Du willst auch Edward einladen, woraufhin wir 14 wären.	de
Gut gemacht.	de
Seid bereit für eine Niederlage.	de
- Er wird dahinterkommen, verstehst du?	de
- Sagen Sie ihm, er soll es nicht verkaufen.	de
Mich interessiert dieser fantastische Extrovertierte.	de
Hey, meine Herren.	de
Aua!	de
Denk auch an seine Gefühle!	de
Scheiße.	de
Stell dir vor, das gibt es.	de
Er ist Apotheker.	de
Ich komme gleich.	de
Verarsch mich nicht.	de
"Du kannst ihnen sagen: ""Mission beendet."	de
Aber ich kann diese Erinnerung bei dir nicht finden.	de
Vielleicht finden wir dann beide ein paar Dinge über Laura Palmer heraus.	de
Dad, endlich hast du deinen Kompressor wieder.	de
Ist das dein Ernst?	de
- Lucy!	de
- Schön.	de
Deine Brille ist unecht. Deine Haare sind gefärbt.	de
Ryan, tu mir einen Gefallen. Geh in die Küche und hol Mami ein Feuchttuch, damit ich sein Aua abwischen kann.	de
Donnie!	de
Sie wollen doch nicht, dass Hunde Ihr Gesicht fressen, oder?	de
Ich weiß nicht.	de
Sorgen wir dafür, dass er bumsen kann.	de
Ich muss weg von dieser Verwandtschaft, die ständig anläutet und mich nie in Ruhe lässt.	de
Er dachte, er sei erwachsen.	de
- wenn ich soviel Arbeit reingesteckt habe...	de
So viele musst du durchgehen, ...um eine gute zu erwischen.	de
Warum lassen Sie sie dann hungern?	de
Was gibt es denn da zu lachen?	de
- Schwach zu sein ist ein Fehler.	de
So kann DNA Jahrtausende überleben.	de
- Feindobjekte auf drei.	de
Bereitet ein Begräbnis für einen Wikinger vor.	de
Halten Sie doch Ihre Röhre.	de
Und Beatrice?	de
Du bist in Schockstarre.	de
Ja.	de
Das wusste ich nicht.	de
Sie nehmen uns alles, auch das, was wir noch haben.	de
Eve!	de
Geschichte?	de
Zellen gruppieren sich und bilden ein riesiges Kommunikationsnetz, das wiederum Materie bildet.	de
Die Eagles schlagen die Cowboys.	de
Ich bin ihr Mann.	de
Nein, nein. Hör auf!	de
Wir sind... ziemlich genau hier.	de
Ja, ich habe Donald zu meinem Vizepräsidenten ernannt.	de
Ich habe gewonnen!	de
Heißt so viel wie:	de
Der Stop-and-go macht Probleme.	de
- Falsch.	de
Jeder Tag, Gentlemen, jeder Tag, der uns dem November näher bringt, jeder Tag, an dem dieser Mann noch frei herumläuft, ist ein weiterer Fehlschlag.	de
Wenn Sie wollen, bestellen wir Ihnen was davon.	de
Ich hab gar nichts dazu zu sagen.	de
10231 Oliver Crescent Drive,	de
Läuft hier irgendein Drama ab, ohne dass ich es weiß?	de
- Denn ich weiß, dass ich krank bin, Baby.	de
Ich werd mir deinetwegen Sorgen machen.	de
Regeln sind Regeln.	de
Harter Tag?	de
Na ja, als ich klein war, fragte ich den Pfarrer, wie Jesus es hingekriegt hat, von den Toten aufzuerstehen.	de
Wirklich! Das war mein erster Sex nach fast vier Jahren.	de
- Hallo, Mr DeMille.	de
- Wir können nicht zurück.	de
Ja, alle waren vollkommen am Boden.	de
- Irgendeine Panne beim Transport.	de
Gute Nacht.	de
Und du wirst aufhören, zu existieren.	de
5.000?	de
Kurz bevor er's tat, waren seine Augen so traurig und einsam.	de
Wissen Sie das etwa nicht?	de
Du wolltest dich befreien lassen, doch du wurdest erwischt.	de
Ich würde niemals versuchen, mich mit einem Mann Ihrer Größe anzulegen.	de
Wo ist sie?	de
Herrgott, Worth, wofür lebst du?	de
Ja. Ist es.	de
Frag sie!	de
- Hallo.	de
- Betrug. Wer?	de
Seine kleine Freundin war hübsch auf eine billige Weise...	de
Du bist ja schlimmer als Bobby!	de
Brüderchen... Was ist denn?	de
- Macht, dass ihr wegkommt.	de
Die Tür mit dem Kopf öffnen.	de
Keiner hätte eine bessere Wahl treffen können.	de
Vor allem Südkalifornien ist von schweren Verwüstungen betroﬁen, doch es kam im gesamten Bundeßtaat zu schweren Schäden, eingestürzten Gebäuden...	de
Godric Gryffindor, Helga Hufflepuff, Rowena Ravenclaw und Salazar Slytherin.	de
Steht früh auf.	de
Seine Worte an Nicodemus.	de
"""Kanada""."	de
- Ruhe, Kurze! Flachbrust!	de
Ich konnte nicht anders.	de
In Ordnung, so ist's gut.	de
"Was ist ""Einbetten""?"	de
Moment, ich hänge sie ab.	de
DIE LIEBE	de
Geh lieber und sag ihm, dass sich hier etwas zusammenbraut.	de
Dein Haferschleim wird kalt.	de
Haben wir uns nicht geliebt?	de
Ihr seid nicht in einer Fernsehserie.	de
Ich hab 'nen Plan.	de
Gleiches Arschloch, gleiches Ergebnis.	de
Natürlich nicht.	de
Ich habe Hunger. - Isst du mit uns?	de
"""Wenn meine Zeit gekommen ist"", sagte er zu mir, ""dann bin ich bereit."""	de
Stillschweigendes Einverständnis ist akzeptabel, Leo.	de
Schau bitte noch einmal nach.	de
Na ja, ich denke, wir beide würden es sehr viel mehr genießen, wenn wir noch warten.	de
Schließ die Augen, Schatz, lass die Krone fallen.	de
Ich bin Sankt Nikolaus.	de
Du siehst furchtbar aus.	de
SC+P hat die Konflikte.	de
Richtig, richtig viel.	de
Natürlich nicht.	de
- Kein Zweifel.	de
Ich hatte eine Tochter.	de
Schnell!	de
Hallo.	de
- Du bist keine Hilfe, Bill.	de
Da ist ein Brief an Law von einer Margaret Gallant, die in den 80ern in Jamaica Plain wohnte.	de
Los, versuch's.	de
Am alten Fort Point.	de
- Ja.Ja.	de
Sie schreien nach dem wahren König.	de
- Das ist Skeletors besonderes Geschenk.	de
Ich weiß, wie das aussieht.	de
Dareios zog Artemisia allen Heerführern vor, denn sie hatte ihm Siege in der Schlacht geschenkt.	de
Wer hat Schuld?	de
Ihr seid mein Sohn und ihr wusstet immer, was ich denke.	de
Wir machen uns auf den Weg in das erste Gebiet, unter der Führung von Hans.	de
Mama?	de
Scott Fischer, Mr. Mountain Madness.	de
22 Dinar und keinen Feles mehr.	de
Seltene Ressourcen, sehr wertvoll auf den Schwarzmärkten der Galaxie.	de
Ja, ich habe sie in der Kirche gesehen, was sie hier wohl macht?	de
- Ich kam hierher, um...	de
Doch, ich weiß es.	de
Wenn ich diesen Mann nicht verurteile, wird Kajaphas zum Aufstand rufen.	de
Hören Sie zu, nur weil ich Ihnen ein paar Dinge über unsere Ehe mitgeteilt habe gibt Ihnen das nicht das Recht, sich da einzumischen.	de
Signalstärke nimmt ab. 90%. 85%.	de
Es tut mir leid.	de
Noch eine.	de
"Patricia Levin, Anführerin der ""Schuldig Verbliebenen"" hier."	de
Und ich brauche dich für mein Gepäck und so.	de
Oh, mein Gott. Wisst ihr, wer das ist?	de
Hast du es nicht gehört?	de
Sucht das Gelände ab!	de
Ein unbekannter Daumen.	de
Pardon, kein Zutritt. Sie wurden ausgecheckt.	de
Aber wir haben sie nirgendwo abgesetzt.	de
Das ist nicht dein Ernst.	de
Nein, ich verstehe dich wirklich nicht.	de
Welche Aromen genießen wir gerade?	de
Bienen summen	de
Ok?	de
Keine Medikamente?	de
Gibt's was Neues von Granger?	de
Und ich will Fitzgeralds Schreibtisch filzen.	de
- Nicht dieses Mal.	de
Meinst du wirklich?	de
Denn nächstes Mal kommst du nicht mehr ins Erziehungsheim.	de
Wenn wir uns wiedersehen, habe ich eine neue Identität.	de
Na, Wickie hat dich wohl sitzen lassen?	de
Für das, was-Arrest? - ... Und ein Durchsuchungsbefehl für die Räumlichkeiten.	de
Wieso nicht?	de
Ich wüsste nicht, wo ich anfangen sollte.	de
Ich fürchte, die junge Dame ist noch nicht ganz fertig.	de
Hast du ihnen blöde Reisestorys erzählt?	de
Die Kinder werden dich anbeten über Generationen hinaus.	de
- Wunderbar. - Ich bestätige.	de
Oh Gott.	de
Wieso, Herrgott?	de
Kommt.	de
Gut. Also: 3-4-8... 55-36-7-8-9.	de
Wählerisch geworden?	de
Und ich bin da, wenn es bricht.	de
Einen Kammerjäger?	de
Leider ja.	de
Ed.	de
Ich erinnere mich nicht an den Tod deiner Familie.	de
Ich fahr mit dir. Wenn ich fahre, dann fahre ich allein.	de
Geil.	de
Alles klar.	de
Wissen Sie noch, Sie wurden angeschossen?	de
Warte.	de
Die werden von der Obrigkeit hingerichtet.	de
Antoine, es reicht!	de
Schakal kommt! Mit einer ganzen Armee!	de
- Guten Morgen.	de
Ich wurde wiedergeboren.	de
"""Verbrennt mich auf dem Scheiterhaufen frommer Vater!"	de
Bis dann, Kleine.	de
Kein sehr romantisches Wochenende.	de
Die Jacke ist seit 97 Generationen in meiner Familie.	de
Für eine Zeit war, zumindest für die beiden, der alte Hass zwischen Menschen und Feen vergessen.	de
Ich erklär' dir später alles.	de
Und wenn wir ihre Geschichten tief in unseren Herzen bewahren, dann wirst du sie uns niemals nehmen können.	de
Geht das auch in Ruhe? Ich will über das reden, was abgeht, aber du bist immer so...	de
Was meint ihr, Jungs?	de
- Pinnacle?	de
Es war nicht mal Zeit, die Katze zu füttern.	de
Steh auf.	de
Hinknien.	de
Dein Vater?	de
Sué!	de
Das klingt super.	de
Ist dein Leben nicht besser geworden, seit du damit aufgehört hast?	de
"Und dann die Zeile ""Die Matrosen bliesen, diese irdischen Seraphim""."	de
Schnell aus der Schule weggefahren	de
- Ja.	de
Was willst du?	de
Leo!	de
Aber er tat mir ein bißchen leid.	de
Einmal - ich war ungefähr so alt wie Ihr Sohn - wurde unser Haus von Partisanen gestürmt.	de
Entschuldigung.	de
Das Tageslicht ist kostbar.	de
Er hat mich von der Straße abgedrängt und hierher geschleppt.	de
Er ist so klein.	de
Also, wirst du heute Abend feiern gehen?	de
Komm zu Papa.	de
- Nein, das muss ein Truck im Norden sein.	de
Habt ihr keine Schule?	de
- Stu, K2, Broad Peak. - Schön.	de
Zwillinge.	de
Danke.	de
In einer Stunde geht's los.	de
Stimmt's? In Ordnung.	de
Koller.	de
Sucht eine Landezone und markiert sie irgendwie.	de
Auch hier ist es fast dunkel.	de
Kommt Cerebro gar nicht in Frage?	de
TARS: Ich kann den Bootvorgang nicht abschließen, Professor.	de
Sichere Durchfahrt.	de
Nein!	de
Noonan... du kannst es!	de
Behalten Sie's noch drin!	de
Der Chef unserer Dorfwache.	de
Oh Johnny, jetzt sind wir zusammen...	de
Jedes Mal!	de
Das war vor fünf Jahren.	de
Okay.	de
Er war ein Offizier, dem ich im Fort in Chihuahua Spanisch beibrachte.	de
Was ist hier?	de
Mr. Harris, herzlich willkommen.	de
Mit jedem Tag, der vergeht, entgleitet sie immer weiter und weiter.	de
Wie bitte?	de
Raus mit euch!	de
Was macht Sitwell da?	de
Bon appétit, Stella.	de
- Schnell!	de
Komm schon, zieh keine Show ab!	de
Du stehst komisch da.	de
Hier habt ihr, wie versprochen, einen Kopf.	de
Zeigen wir Mr. Hooper unseren Unfall.	de
Dann ist niemand irgendwer	de
..und alle,... ..alle,... ..alle, bis auf einen, würden folgen.	de
Sind wir Freunde?	de
Da bin ich wieder.	de
"Ich will große Rachetaten vollführen und mit Grimm all jene strafen, die versuchen, meine Brüder zu vergiften und zu vernichten, daß sie erfahren sollen, ich sei der Herr, wenn ich meine Rache an ihnen vollstreckt habe."""	de
Ja, aber auch eine schöne Stadt.	de
Wenn es doch passiert...	de
Sie sind meinem Mann sehr ähnlich, Sie Charmeur.	de
Donal, gib jedem 500.	de
Amerika und die Welt werden nie wieder kämpfen müssen.	de
Komm.	de
- Nein, so viele hab ich nicht im Griff.	de
Folgt mir!	de
"""Gott sei Dank tragen sie wasserdichte Ponchos"", dachte er."	de
Scheiß drauf.	de
- Ich weiß, wo er hin muss.	de
Jetzt nicht mehr.	de
Wir haben hier einen, der überfallen wurde.	de
Wohin geholt?	de
Hat irgendjemand diesen reizenden, zarten Engel gesehen?	de
Als alles begann, war es so schön. Wir hatten Spaß.	de
Siehst gut aus, Gloria.	de
Aber jeder kämpft für sich selbst da draußen.	de
Wir wissen alles über Merete, Daniel, das Heim.	de
Interesse hatte noch nie jemand für mich.	de
- Ja, Herr Unteroffizier?	de
Shirley.	de
Wie kriegen wir das in den Truck?	de
Kaaalt.	de
Es geht darum, was du nicht tun wirst.	de
Mr. Mussabini, ja.	de
Das war ja ganz interessant, aber ich wäre auch so mitgegangen.	de
Ja.	de
Ich habe das Album gesehen, dass du Rinko geschickt hast.	de
Darf ich sie sehen?	de
Und der Indianer öffnete die Jalousien, damit ich sah, wie er sie umbringt.	de
Noch schlimmer... wird jetzt alles werden.	de
Ich bin jetzt für Sie verantwortlich.	de
Ein Streckgedeck.	de
Er wird heute nichts essen.	de
Wir suchen im ägyptischen Flügel nach Ahks Vater, der hoffentlich die Tafel repariert.	de
Alles klar?	de
Wie Sie wissen, haben die Palästinenser Verhandlungen abgelehnt, solange israelische Truppen im Jordantal sind.	de
Die Klapsmühle.	de
- Entschuldigung.	de
Krass.	de
Du warst uns eine großartige Hilfe.	de
Weiter.	de
Aber natürlich.	de
Du redest, als sei ich ein Autobus.	de
Also, Lazy Legs?	de
Das Grüne Tal von Arryn.	de
Ich war es.	de
So, hoppla!	de
Ich bin amerikanischer Offizier. Offizier?	de
Aber da werden viele Models sein.	de
Vielleicht irre ich mich...	de
Und du warst sehr erfolgreich.	de
Zeitweilig.	de
Und obwohl Bubba tot war und Lieutenant Dan sagte, ich spinne, gab ich Bubbas Mama Bubbas Anteil.	de
Ich wollte kochen, nicht putzen!	de
Das ist wirklich unglaublich.	de
Das ist jetzt nicht einfach.	de
- Sei vorsichtig, bitte.	de
Und ihre Ziele, ihre Opfer, verkörpern eine Überzeugung, einen Glauben, der die Attentäter erzürnt.	de
Die Menschen in der Festung sind mir völlig egal.	de
Herr Wirt! Wir wollen bezahlen und aufbrechen.	de
- Ich weiß!	de
Pass auf, André, das Fenster!	de
- Schaffen Sie ihn her.	de
- Guter Schuss.	de
Wann ist dir zum ersten Mal schlecht geworden?	de
Oberhaupt des Suquamisch-Stammes:	de
Das ist dummes Gerede.	de
Sie sind älter.	de
Ich stecke nur noch meine Haare hoch, die stören mich.	de
Wohin gehen wir?	de
- Nein, nicht wirklich.	de
Santa Cruz?	de
Therese?	de
Du verabschiedest dich jetzt?	de
Ich glaube, dass Ben ein reges Gesellschaftsleben führte.	de
- Mit mir können Sie das nicht machen!	de
- Was können Sie mir über ihn sagen?	de
Agent Cooper ist der beste Gesetzeshüter, den ich kenne.	de
Ich bin sehr schlecht im Trösten.	de
Hör zu, hey, Amanda, es ist völlig ungefährlich.	de
Jeder.	de
Jackie.	de
Ich fühle mich so als ob ich überall blute.	de
-Hey.	de
- Sie könnten es hier probieren.	de
Nach meiner zugegeben geringen Erfahrung sind Frauen leicht zickig, wenn sie aus Versehen einen Schwulen heiraten.	de
...WAR SCHON MAL IN DIESEM KONSULAT GEMELDET.	de
Manche unter uns haben Niveau.	de
Stellen Sie Ihre Fragen bitte später.	de
Nur weil es meinen Namen trägt, ist es noch nicht mein Turnier.	de
- Nicht wahr?	de
Warum nicht?	de
